loc,lat,lon
2101 RALPH AVENUE NYC,40.6262861,-73.9175918
78 SOUTH STREET NYC,40.7050138,-74.0037395
2935 VETERANS ROAD NYC,40.5266643,-74.2312951
5401 4 AVENUE NYC,40.6439867,-74.0147366
1537 FOREST AVENUE NYC,40.6243915,-74.1396603
133 5 AVENUE NYC,40.7393987,-73.9907469
348 FULTON STREET NYC,40.7126162,-74.013288
278 5TH AVE NYC,40.7458371,-73.9864653
1201 BUSHWICK AVE NYC,40.6884157,-73.9157445
2775 CONEY ISLAND AVENUE NYC,40.5887073,-73.9601305
1000 8TH AVENUE NYC,40.7685425,-73.9817814
214 E 9TH ST NYC,40.7295956,-73.9886859
948 MANHATTAN AVENUE NYC,40.8092891,-73.9537213
419 MYRTLE AVENUE NYC,40.6932966,-73.9690073
1022 CORTELYOU RD NYC,40.6394247,-73.9679559
769 METROPOLITAN AVENUE NYC,40.7147879,-73.9434253
5922 8 AVENUE NYC,40.8305223,-73.9361877
70 MOTT ST NYC,40.7162254,-73.9978815
13450 GUY R BREWER BOULEVARD NYC,40.6721319,-73.7749267
434 AVENUE U NYC,40.5973275,-73.9680039
76 PEARL STREET NYC,40.7036995,-74.0103389
689 SENECA AVENUE NYC,40.7030932,-73.9076541
8907 139TH ST NYC,40.702348,-73.812742
1650 RICHMOND AVENUE NYC,40.6083576,-74.1635979
113 FRANKLIN ST NYC,40.7184537,-74.006168
946 MANHATTAN AVENUE NYC,40.8092891,-73.9537213
7414 5 AVENUE NYC,40.7645667,-73.9728229
303 WEST   48 STREET NYC,40.7613088,-73.9873646
1681 NOSTRAND AVENUE NYC,40.6449097,-73.9487293
2807 CROPSEY AVE NYC,40.5864104,-73.987854
694 8TH AVE NYC,40.758268,-73.988609
20 ROCKEFELLER PLAZA NYC,40.7585591,-73.980064
4122 4TH AVE NYC,40.651317,-74.0080077
60 WEST   23 STREET NYC,40.7423606,-73.9923849
924 AMSTERDAM AVENUE NYC,40.800064,-73.9663974
12021 JAMAICA AVENUE NYC,40.6994956,-73.8325879
1385 6 AVENUE NYC,40.7638695,-73.9777517
15341 HILLSIDE AVENUE NYC,40.7078694,-73.8030717
9709 64TH AVE NYC,40.7299132,-73.8602608
269 NORMAN AVENUE NYC,40.7278843,-73.9421954
2113 FREDERICK DOUGLASS BLVD NYC,40.8034199,-73.9565002
960 6TH AVE NYC,40.7504799,-73.9869569
6804 BAY PARKWAY NYC,40.6121362,-73.9835815
98 MOTT ST NYC,40.717134,-73.9972829
23917 BRADDOCK AVE NYC,40.7266991,-73.7284076
304 CITY ISLAND AVE NYC,40.8471662,-73.7862922
11625 METROPOLITAN AVENUE NYC,40.7074051,-73.835329
5535 BROADWAY NYC,40.8779728,-73.9058897
2066 WALLACE AVE NYC,40.8522361,-73.864653
4340 BOSTON ROAD NYC,40.8902158,-73.8194823
1026 3 AVENUE NYC,40.7627727,-73.9660723
4745 VERNON BOULEVARD NYC,40.7441796,-73.9533427
4502 30 AVENUE NYC,40.7617504,-73.9110294
251 5 AVENUE NYC,40.7446427,-73.9868043
9602 CHURCH AVENUE NYC,40.6555835,-73.9151156
2 DITMAS AVE NYC,40.6352978,-73.9788002
49 CANAL ST NYC,40.7149686,-73.9915471
21911 HILLSIDE AVENUE NYC,40.7298671,-73.7453533
249 WEST  231 STREET NYC,40.87988,-73.9063083
21617 NORTHERN BLVD NYC,40.7611444,-73.765198
8502 3RD AVE NYC,40.7286208,-73.9906003
1572 E 174TH STEET NYC,40.83385,-73.8781389
1367 BROADWAY NYC,40.7521449,-73.9878277
800 E 149TH ST NYC,40.8125315,-73.9066106
1490 SAINT NICHOLAS AVE NYC,40.851428,-73.9319127
1627 MERMAID AVENUE NYC,40.5768471,-73.9846071
14716 HILLSIDE AVENUE NYC,40.7057287,-73.8089494
74 W 47TH ST NYC,40.7577114,-73.9815386
9203 37TH AVE NYC,40.7508987,-73.8749216
8108 37 AVENUE NYC,40.7494554,-73.8848422
7424 37TH AVE NYC,40.7489198,-73.8910434
513 WEST  145 STREET NYC,40.8258853,-73.9484039
117 DYCKMAN ST NYC,40.8624016,-73.9248489
134 SMITH STREET NYC,40.6872234,-73.9903691
4 NEWKIRK PLAZA NYC,40.6355278,-73.9627263
4137 WHITE PLAINS ROAD NYC,40.891818,-73.8585867
1513 MYRTLE AVE NYC,40.6992942,-73.9152428
1323 2ND AVE NYC,40.7674061,-73.9597482
8 EAST   48 STREET NYC,40.7567892,-73.9774945
663 SENECA AVENUE NYC,40.7035042,-73.9084336
786 CONEY ISLAND AVENUE NYC,40.6382266,-73.9688139
1083 2 AVENUE NYC,40.7595388,-73.965392
1356 1 AVENUE NYC,40.7682295,-73.9553054
786 LEXINGTON AVE NYC,40.7637175,-73.9673803
401 WEST   24 STREET NYC,40.7474515,-74.0010854
187 ORCHARD STREET NYC,40.722135,-73.988438
17546 HILLSIDE AVE NYC,40.7118716,-73.7860542
825 3 AVENUE NYC,40.7557924,-73.9702489
4360 WHITE PLAINS ROAD NYC,40.8973819,-73.8548284
860 10 AVENUE NYC,40.7686308,-73.9885399
6320 11TH AVE NYC,40.6295604,-74.0053669
255 WEST   43 STREET NYC,40.757822,-73.9885421
1309 SAINT NICHOLAS AVE NYC,40.845932,-73.9364836
1135 MYRTLE AVE NYC,40.6970493,-73.9361164
16020 46 AVENUE NYC,40.7536864,-73.8060194
3114 BROADWAY NYC,40.8129777,-73.9601022
4004A BOSTON ROAD NYC,40.8838121,-73.8331533
730 E 149TH ST NYC,40.8129839,-73.9086255
346 W 145TH ST NYC,40.8236178,-73.9442717
280 BROADWAY NYC,40.7141664,-74.0056855
167 8 AVENUE NYC,40.7426384,-74.0008205
2928 AVENUE X NYC,40.593596,-73.940053
22705 MERRICK BOULEVARD NYC,40.6770796,-73.7426679
214 EAST 10 STREET NYC,40.7292,-73.986028
13458 SPRINGFIELD BOULEVARD NYC,40.679083,-73.754187
150 WEST   46 STREET NYC,40.7580003,-73.9842905
243 WEST   54 STREET NYC,40.764522,-73.9832757
207 WEST   36 STREET NYC,40.7526176,-73.9901605
2828 COLLEGE POINT BOULEVARD NYC,40.7722492,-73.8453104
73 BRIDGE STREET NYC,40.703569,-74.0116298
164 PARK PLACE NYC,40.6773699,-73.9730647
8621 4TH AVE NYC,40.6220418,-74.0283738
675B 9TH AVE NYC,40.7614549,-73.9907253
2 HAVEMEYER STREET NYC,40.7165184,-73.9529117
4300 AMBOY ROAD NYC,40.5456216,-74.1588193
666 6TH AVENUE NYC,40.7412819,-73.9936883
8902 165 STREET NYC,40.7071467,-73.7964524
2472 86 STREET NYC,40.5981363,-73.9878924
6516 MYRTLE AVENUE NYC,40.701014,-73.8896221
1960 MADISON AVE NYC,40.8062134,-73.9405714
2 EAST 39 STREET NYC,40.7512565,-73.9819344
13838 86TH AVE NYC,40.7077641,-73.8170596
4501 GREENPOINT AVENUE NYC,40.7422962,-73.9193779
549 CLASSON AVENUE NYC,40.6819478,-73.9584666
15702 NORTHERN BLVD NYC,40.763442,-73.807976
1170 CONEY ISLAND AVE NYC,40.6288903,-73.9662839
3433 FRANCIS LEWIS BOULEVARD NYC,40.7654555,-73.7888781
98 BERRY STREET NYC,40.7191908,-73.9587656
255 WILSON AVENUE NYC,40.698133,-73.9207683
987 NOSTRAND AVENUE NYC,40.6642588,-73.9508557
12618 101ST AVE NYC,40.691586,-73.819231
680 8 AVENUE NYC,40.757863,-73.98867
1588 AMSTERDAM AVENUE NYC,40.8212584,-73.9507996
3682A NOSTRAND AVENUE NYC,40.594257,-73.9409966
1330 BEACH CHANNEL DRIVE NYC,40.6060499,-73.7545159
86 E 161ST ST NYC,40.8270987,-73.9246301
6001 7TH AVE NYC,40.6365945,-74.0116966
425 AMSTERDAM AVENUE NYC,40.7839406,-73.977378
529 HENRY ST NYC,40.714258,-73.9809317
1 CITY ISLAND AVE NYC,40.8374736,-73.7831424
1869 BATH AVE NYC,40.6028977,-74.0038582
4183 BOWNE STREET NYC,40.7574443,-73.8222536
164 WYCKOFF AVENUE NYC,40.7022367,-73.9162756
26021 HILLSIDE AVENUE NYC,40.7377476,-73.7076526
710 NOSTRAND AVE NYC,40.6744722,-73.9503071
7934 PARSONS BLVD NYC,40.7202795,-73.8093224
229 EAST   53 STREET NYC,40.7573762,-73.9681028
34 WATER ST NYC,40.7033277,-74.0108361
9015 QUEENS BOULEVARD NYC,40.7344589,-73.8704971
14418 NORTHERN BOULEVARD NYC,40.7644963,-73.8226015
2124 NOSTRAND AVENUE NYC,40.6335771,-73.9479838
950 3 AVENUE NYC,40.7601939,-73.9679122
220 WEST HOUSTON STREET NYC,40.7287153,-74.004578
4761 47 STREET NYC,40.7393199,-73.9183061
333 7TH AVE NYC,40.7474694,-73.9927921
10202 43RD AVE NYC,40.746994,-73.862576
18615 UNION TPKE NYC,40.7290638,-73.7823132
964 MCDONALD AVE NYC,40.630195,-73.97739
971 AMSTERDAM AVE NYC,40.8014249,-73.9646655
361 6TH AVE NYC,40.732327,-74.000832
1240 AVENUE OF THE AMERICAS NYC,40.75931,-73.9805315
200 5 AVENUE NYC,40.7419931,-73.9899357
242 DEKALB AVENUE NYC,40.6893199,-73.9694748
NKA 8TH AVE & 31ST ST NYC,18.5807863,98.9994915
10011 ASTORIA BOULEVARD NYC,40.7621114,-73.8687032
4005 BROADWAY NYC,40.841417,-73.9398603
1189 BAY STREET NYC,40.6143431,-74.0661163
420 BEACH  129 STREET NYC,40.57847,-73.8491109
1246 E GUN HILL RD NYC,40.8722143,-73.8510005
13520 39 AVENUE NYC,40.7596535,-73.8314682
705 BRIGHTON BEACH AVE NYC,40.5780875,-73.9604304
2789 ATLANTIC AVE NYC,40.6766192,-73.8914957
150 WATER ST NYC,40.7064287,-74.0060591
119 1ST AVE NYC,40.7272612,-73.9858314
637 2ND AVE NYC,40.745356,-73.9757733
3763 90 STREET NYC,40.7544755,-73.8775899
55 GRAND CENTRAL TERMINAL NYC,40.752935,-73.977651
8 GIFFORDS LANE NYC,40.5509887,-74.1504329
1072 2 AVENUE NYC,40.7587844,-73.9653629
4083 BROADWAY NYC,40.844211,-73.9391802
2409 2ND AVE NYC,40.8019277,-73.9345465
1776 FOREST AVENUE NYC,40.6246244,-74.1481402
1694 RICHMOND ROAD NYC,40.5887994,-74.1017699
17206 LINDEN BOULEVARD NYC,40.691716,-73.777802
1328 3RD AVE NYC,40.7723315,-73.9590147
259 FIRST AVENUE NYC,40.7322008,-73.9822212
7802 JAMAICA AVENUE NYC,40.6917254,-73.8636433
10543 64TH RD NYC,40.7323333,-73.8497605
2830 PELL STREET NYC,40.7150915,-73.998459
488 KINGS HIGHWAY NYC,40.6040425,-73.9716621
13101 FOWLER AVE NYC,40.7516475,-73.8354454
288 ELIZABETH STREET NYC,40.7246222,-73.993163
3207 WESTCHESTER AVENUE NYC,40.8518815,-73.8299816
141 WEST   10 STREET NYC,40.7347336,-74.0008942
720 AMSTERDAM AVE NYC,40.793605,-73.971068
7124 FRESH POND ROAD NYC,40.7011363,-73.8949693
11156 VAN WYCK EXPRESSWAY NYC,40.6829686,-73.8065762
4213 CHURCH AVENUE NYC,40.6515823,-73.9375878
1155 6 AVENUE NYC,40.7567181,-73.9834995
4755 47TH ST NYC,40.7394314,-73.9183104
387 8TH AVE NYC,40.749327,-73.995878
128 WEST   29 STREET NYC,40.7469627,-73.9914272
1425 COLLEGE POINT BOULEVARD NYC,40.7845821,-73.8455796
1422 150 STREET NYC,40.7881897,-73.8137896
5802 MYRTLE AVENUE NYC,40.7003073,-73.901412
1885 3 AVENUE NYC,40.7902857,-73.9452064
4102 AVENUE D NYC,40.6413777,-73.9378128
238 MADISON AVENUE NYC,40.7499363,-73.9816568
3549 JOHNSON AVENUE NYC,40.8863853,-73.9100442
7323 20TH AVE NYC,40.6114016,-73.9908125
169597 UTICA AVENUE NYC,40.6460288,-73.9297719
108 AVENUE B NYC,40.7250067,-73.98146
256 10TH AVE BET 24 & 25 ST ) NYC,41.3898338,-74.9089985
205A SCHENECTADY AVE NYC,40.6719754,-73.9334909
141 PENNSYLVANIA AVE NYC,40.6742906,-73.89627
27 WEST   24 STREET NYC,40.7431814,-73.9908424
2800 VICTORY BOULEVARD NYC,40.6055654,-74.1516326
6401 BROADWAY NYC,40.749895,-73.898439
601 WEST   26 STREET NYC,40.7516529,-74.0071517
98102 QUEENS BOULEVARD NYC,40.7270522,-73.8549369
1409 MYRTLE AVENUE NYC,40.6987979,-73.920146
982 2 AVENUE NYC,40.7559436,-73.9674803
11115 ROOSEVELT AVENUE NYC,40.7520029,-73.8553837
14818 134 STREET NYC,40.6657495,-73.8062858
152 MESEROLE AVENUE NYC,40.727977,-73.9500207
2530 HYLAN BOULEVARD NYC,40.5696844,-74.1095434
230 PARK AVE NYC,40.7543721,-73.9761826
1764 1ST AVE NYC,40.78027,-73.94649
924 E TREMONT AVE NYC,40.8414642,-73.8837426
230 EAST 14 STREET NYC,40.7324446,-73.9861261
1121 LIBERTY AVENUE NYC,40.6787243,-73.8679193
887 FULTON STREET NYC,40.6838021,-73.9676605
8000 UTOPIA PARKWAY NYC,40.724247,-73.7945861
195 DEKALB AVENUE NYC,40.6897066,-73.9717841
9 EAST 90TH STREET NYC,40.7838404,-73.9576926
19 DIVISION STREET NYC,40.7139435,-73.9965249
226 W 79TH ST NYC,40.7833584,-73.9795858
267 7 AVENUE NYC,40.7453457,-73.9943171
4502 16TH AVE NYC,40.633293,-73.983489
167 EAST   33 STREET NYC,40.7454192,-73.9789762
888 10 AVENUE NYC,40.7695608,-73.9878304
838 BAY STREET NYC,40.6218425,-74.0723588
508 COURT STREET NYC,40.6764716,-73.9990397
584 AMSTERDAM AVENUE NYC,40.7893346,-73.9740994
2107 CORTELYOU RD NYC,40.6441227,-73.9584845
1196 AVENUE OF THE AMERICAS NYC,40.7577845,-73.9817156
2510 HYLAN BLVD NYC,40.5698876,-74.1094482
1858 CORNAGA AVE NYC,40.602498,-73.75179
1527 149 STREET NYC,40.7863526,-73.8160469
20003 HOLLIS AVENUE NYC,40.706387,-73.75748
213 NORTH    8 STREET NYC,40.7172725,-73.9551066
179 MADISON AVENUE NYC,40.7473983,-73.9829419
167 BEDFORD AVENUE NYC,40.7181899,-73.9571076
13828 NORTHERN BOULEVARD NYC,40.7638577,-73.8271317
951 2 AVENUE NYC,40.7552742,-73.9685836
52 VANDERBILT AVENUE NYC,40.7542642,-73.9773017
4704 VERNON BOULEVARD NYC,40.745386,-73.953512
594 UNION AVENUE NYC,40.8139145,-73.9047604
1590 LEXINGTON AVE NYC,40.7892847,-73.9487355
4906 43 AVENUE NYC,40.7443454,-73.9153367
1178 FULTON STREET NYC,40.6805351,-73.9539707
1029 E 167TH ST NYC,40.8269556,-73.8882013
12 AVENUE A NYC,40.722567,-73.9858837
1258 FLATBUSH AVE NYC,40.6394392,-73.9549722
134 READE STREET NYC,40.716545,-74.0095421
4516 QUEENS BOULEVARD NYC,40.7429082,-73.9190156
4809 CHURCH AVE NYC,40.6518904,-73.9319752
6 GRAHAM AVENUE NYC,40.70109,-73.941951
349 5 AVENUE NYC,40.7481139,-73.9843984
11 WEST   36 STREET NYC,40.7502867,-73.9844062
210 EAST   14 STREET NYC,40.7328159,-73.9868033
212 EAST 9 STREET NYC,40.7296596,-73.9887681
230 CALYER ST NYC,40.728948,-73.950182
13620 38TH AVE NYC,40.7608014,-73.8297618
5506 8TH AVE NYC,40.8305223,-73.9361877
4602 SKILLMAN AVENUE NYC,40.7463634,-73.9178671
248 DEKALB AVENUE NYC,40.6892559,-73.9692382
 ARTHUR AVE NYC,40.8503613,-73.8903571
3785 VICTORY BOULEVARD NYC,40.5975144,-74.1822255
3801 29 STREET NYC,40.7543379,-73.9335947
2127 2 AVENUE NYC,40.7928999,-73.9410828
25509 NORTHERN BOULEVARD NYC,40.7723579,-73.734425
7810 20TH AVE NYC,40.608983,-73.9939725
157 EAST   28 STREET NYC,40.7422853,-73.981283
7911 NORTHERN BLVD NYC,40.7556531,-73.8875948
4317 8 AVENUE NYC,40.8314823,-73.9356658
533 BLAKE AVENUE NYC,40.6673883,-73.8992905
3801 VERNON BLVD NYC,40.759063,-73.944021
9898 QUEENS BLVD NYC,40.7270225,-73.8550925
98A S 4TH ST NYC,40.7121423,-73.9640982
2176 31 STREET NYC,40.7764679,-73.9106135
162 ORCHARD ST NYC,40.7210352,-73.9885259
2017 86TH ST NYC,40.6044475,-73.997556
10718 CORONA AVENUE NYC,40.7433682,-73.8558153
6019 MAIN ST NYC,40.7427792,-73.8250063
355 3 AVENUE NYC,40.7405322,-73.9816065
8201 ROOSEVELT AVENUE NYC,40.7479045,-73.8838391
403 W 43RD STREET NYC,40.7594102,-73.992455
2300 SOUTHERN BOULEVARD NYC,40.8502883,-73.8786113
511 E 5TH ST NYC,40.7247297,-73.9836585
1468 WESTCHESTER AVE NYC,40.8281217,-73.881503
130 WEST   25 STREET NYC,40.7445645,-73.9932573
125 1ST AVE #127 NYC,40.7274096,-73.9857329
7524 18TH AVE NYC,40.613036,-73.996733
3048 FENTON AVENUE NYC,40.8698066,-73.8443326
90 CALYER STREET NYC,40.726949,-73.9575285
182 AVENUE B NYC,40.7277979,-73.9794471
1504 86TH ST NYC,40.6111114,-74.009535
511 E 12TH ST NYC,40.7289298,-73.980601
3711 73RD ST NYC,40.7484857,-73.8923901
11216 LIBERTY AVE NYC,40.6851258,-73.8296131
129 MACDOUGAL STREET NYC,40.7307088,-74.0001471
725 3RD AVE NYC,40.752794,-73.972624
225 PARK ROW NYC,40.7130979,-73.9988558
854 ROGERS AVENUE NYC,40.6498466,-73.9525999
133 WEST   33 STREET NYC,40.7499664,-73.9898656
1089 SOUTHERN BLVD NYC,40.8257204,-73.8922035
67 WALL ST NYC,40.7055787,-74.0083779
174 7 AVE NYC,40.7425459,-73.9970936
3891 BROADWAY NYC,40.8377552,-73.9425797
1701 RALPH AVENUE NYC,40.6353781,-73.918676
410 EAST TREMONT AVENUE NYC,40.8473634,-73.9004847
130132 W 47TH ST NYC,40.7609205,-73.9886647
1071 1ST AVE NYC,40.7593854,-73.9624809
167 ORCHARD ST NYC,40.7213392,-73.9887305
251 BUSHWICK AVE NYC,40.7073281,-73.9395418
733 WESTCHESTER AVE NYC,40.8176527,-73.9060436
813 W 187TH ST NYC,40.8555257,-73.9374537
13675 ROOSEVELT AVENUE NYC,40.7603881,-73.8275462
2231A GRAND CONCOURSE NYC,40.8563138,-73.9011328
140 EAST   27 STREET NYC,40.741611,-73.982529
146 WEST HOUSTON STREET NYC,40.7281701,-74.0018469
840 ATLANTIC AVENUE NYC,40.6813478,-73.9669429
3113 DITMARS BLVD NYC,40.7758888,-73.9099819
232 WEST  231 STREET NYC,40.8793838,-73.9060626
250 WEST   43 STREET NYC,40.7573677,-73.9884364
27127 UNION TPKE NYC,40.7523214,-73.7024139
25 W 8TH ST NYC,40.7330027,-73.9976326
585 AVE OF THE AMER NYC,40.739194,-73.9959108
138 WEST   46 STREET NYC,40.7578804,-73.9840298
217 EAST HOUSTON STREET NYC,40.72209,-73.9867934
4107 NATIONAL STREET NYC,40.7484769,-73.8631907
4335 91ST PLACE NYC,40.7427137,-73.8736002
200 CLINTON STREET NYC,40.714154,-73.987063
325 WEST   57 STREET NYC,40.767465,-73.9840271
1676 NOSTRAND AVE NYC,40.645256,-73.9492478
2522 _ASTORIA BOULEVARD NYC,40.7708731,-73.9223341
232 E 29TH ST NYC,40.7419158,-73.9788114
572 8TH AVE NYC,40.7547705,-73.9912422
554 WEST   48 STREET NYC,40.7642236,-73.9951728
4706 AVENUE N NYC,40.6186095,-73.9294391
923 8 AVENUE NYC,40.7653463,-73.984192
1577 YORK AVE NYC,40.7745507,-73.9484652
221 KNICKERBOCKER AVENUE NYC,40.7032741,-73.9257965
6668 RIVINGTON STREET NYC,40.7194779,-73.9863391
26 GREENWICH AVE NYC,40.7349954,-73.9999271
3922 61ST ST NYC,40.746597,-73.90327
8017 5 AVENUE NYC,40.778016,-73.962986
21 W. 9TH ST NYC,40.7335291,-73.9970043
53 CHRISTOPHER STREET NYC,40.7338144,-74.0021628
310 WEST   14 STREET NYC,40.7398331,-74.0033139
189 EAST BROADWAY NYC,40.7139522,-73.9888245
1635 AMSTERDAM AVENUE NYC,40.8225191,-73.9493609
603 SUTTER AVE NYC,40.6693152,-73.8966797
27 BROWER COURT NYC,40.55114,-74.1511623
104 E 183RD ST NYC,40.8578879,-73.9017485
7306 BELL BOULEVARD NYC,40.740539,-73.7584918
2104 NEWTOWN AVENUE NYC,40.7719173,-73.925854
67 MOTT ST NYC,40.7162302,-73.9983784
2278 ARTHUR AVENUE NYC,40.8523896,-73.8895361
346 1ST AVENUE NYC,40.7346006,-73.9797339
12711 WILLETS POINT BOULEVARD NYC,40.7587464,-73.8418764
1078 1 AVENUE NYC,40.7593057,-73.9617786
720 2ND AVE NYC,40.7475507,-73.9735294
182 BEDFORD AVE NYC,40.7178424,-73.9579459
4412 4 AVENUE NYC,40.649749,-74.0095353
657 FAIRVIEW AVENUE NYC,40.7067838,-73.9054171
349 EAST 13 STREET NYC,40.7309371,-73.9833605
20815 LINDEN BLVD NYC,40.6965819,-73.743833
148 MADISON AVE NYC,40.7464638,-73.984266
22608 MERRICK BLVD NYC,40.6770097,-73.7436824
105 READE STREET NYC,40.715618,-74.008493
1113 BEDFORD PARK BOULEVARD NYC,40.8700422,-73.8853464
935 EAST  163 STREET NYC,40.821321,-73.896539
1503 MYRTLE AVENUE NYC,40.6992749,-73.9156265
176 LUDLOW ST NYC,40.721668,-73.987267
511 W 181ST ST NYC,40.8486557,-73.9314741
37 EAST   60 STREET NYC,40.764144,-73.970195
2686 PITKIN AVE NYC,40.6750709,-73.872888
4140 MAIN ST NYC,40.7570059,-73.829342
7763 VLEIGH PLACE NYC,40.7195631,-73.8203553
6909 ROOSEVELT AVENUE NYC,40.7465575,-73.8958136
132 CROSBY STREET NYC,40.724801,-73.9963014
186 AVENUE A NYC,40.7288218,-73.9812516
5023 10 AVENUE NYC,40.7400256,-74.0093085
3766 74 STREET NYC,40.7470984,-73.8917629
800 EAST  225 STREET NYC,40.8866956,-73.8574981
831 6 AVENUE NYC,40.746673,-73.9903883
5323 7TH AVE NYC,40.8263236,-73.9355061
3945 AMBOY RD NYC,40.5504293,-74.149748
8720 LIBERTY AVE NYC,40.6796404,-73.8506474
179 MESEROLE AVE NYC,40.7284363,-73.9493318
107 EAST   42 STREET NYC,40.7521571,-73.9760807
361 METROPOLITAN AVENUE NYC,40.7143097,-73.955819
21222 48 AVENUE NYC,40.755227,-73.768344
1108 CORTELYOU RD NYC,40.6396001,-73.9674939
6814 18 AVENUE NYC,40.6172242,-73.992417
140 E 52ND ST NYC,40.757499,-73.971269
6554 GRAND AVENUE NYC,40.7239047,-73.8986188
2619 23RD AVE NYC,40.776277,-73.915098
39 W 31ST ST NYC,40.7474381,-73.98765
83 CANAL ST NYC,40.7154579,-73.9930817
45 E 45TH ST NYC,40.7547501,-73.9774787
55 ST. NICHOLAS AVENUE NYC,40.8006359,-73.9527976
524 86TH ST NYC,40.7754427,-73.9459505
4201 28 AVENUE NYC,40.7647939,-73.9117649
898 AMSTERDAM AVE NYC,40.7989195,-73.9670733
2350 WASHINGTON AVE NYC,40.8564297,-73.891876
150 LAWRENCE ST NYC,40.6916159,-73.9865391
2581 STEINWAY STREET NYC,40.7658627,-73.9130582
1578 GATES AVE NYC,40.700103,-73.911178
1443 YORK AVENUE NYC,40.7699934,-73.9517019
3209 WESTCHESTER AVENUE NYC,40.8519347,-73.8299137
348 7TH AVE NYC,40.7481179,-73.9930281
20 JEFFERSON BLVD NYC,40.5411522,-74.1783529
508 WEST   42 STREET NYC,40.7597852,-73.9963024
5602 BROADWAY NYC,40.8794356,-73.9041283
11327 QUEENS BLVD NYC,40.7175843,-73.8348159
6926 MAIN STREET NYC,40.730422,-73.824074
17 DIVISION ST NYC,40.7139371,-73.9966084
400 CLAREMONT PARKWAY NYC,40.8394886,-73.9051713
310 W 14TH ST NYC,40.7398331,-74.0033139
11208 ROCK BCH BLVD NYC,34.8381742,-92.2803706
601 WEST  172 STREET NYC,40.8437622,-73.9382718
4718 WHITE PLAINS ROAD NYC,40.9039816,-73.8496036
5221 AVENUE N NYC,40.6192923,-73.9243167
0 GRAND CENTRAL TERMINAL NYC,40.7527262,-73.9772294
1531 YORK AVE NYC,40.7726799,-73.9497983
195-19 JAMAICA AVE NYC,40.7134879,-73.7653388
2374 MCDONALD AVENUE NYC,40.5943731,-73.973851
1657 MADISON AVE NYC,40.7963571,-73.9472066
125 FULTON STREET NYC,40.7102247,-74.0071533
3624 UNION STREET NYC,40.7630226,-73.8281057
3104 CRESCENT ST NYC,40.7656313,-73.9267555
555 6TH AVE NYC,40.7385453,-73.9965427
132 EAST   56 STREET NYC,40.7603114,-73.9700904
157 PROSPECT PARK SW NYC,40.6547851,-73.9735473
202 CENTRE ST NYC,40.7188263,-73.9989819
142 NAGLE AVE NYC,40.8612071,-73.9258344
1489 2 AVENUE NYC,40.7724638,-73.9560437
399 5 AVENUE NYC,40.7501686,-73.983309
20 E 60TH ST NYC,40.763807,-73.970589
287 AVENUE U NYC,40.5970841,-73.9736594
116 WEST   31 STREET NYC,40.7480314,-73.9901882
18 EAST  200 STREET NYC,40.700719,-73.755343
2527 BROADWAY NYC,40.7057619,-74.0139997
569 THIRD AVENUE NYC,40.7478403,-73.9762071
171 1 AVENUE NYC,40.729233,-73.98451
1734 SHEEPSHEAD BAY ROAD NYC,40.5851523,-73.9516666
9040 160TH ST NYC,40.704201,-73.7997844
574 COLUMBUS AVE NYC,40.7877938,-73.9716116
20818 CROSS ISLAND PARKWAY NYC,40.7884114,-73.7852779
92-07 ROCKAWAY BEACH BLVD NYC,40.5861761,-73.8156436
9340 SUTPHIN BOULEVARD NYC,40.7002493,-73.8081012
150 WYTHE AVENUE NYC,40.7200316,-73.9601812
1 WEST   54 STREET NYC,40.7613685,-73.9756379
7506 3 AVENUE NYC,40.7286208,-73.9906003
239 EAST    5 STREET NYC,40.7270664,-73.9892902
38 EAST   51 STREET NYC,40.7579878,-73.9745065
11 PENN PLAZA NYC,40.7491363,-73.9911316
677 5TH AVE NYC,40.7605356,-73.9753515
512 WEST 207 STREET NYC,40.864992,-73.919838
765 UTICA AVE NYC,40.6545334,-73.9303226
54 WILLOUGHBY STREET NYC,40.6920633,-73.986704
21854 HEMPSTEAD AVENUE NYC,40.713213,-73.736292
9510 SUTPHIN BLVD NYC,40.6980292,-73.8064752
9001 31ST AVE NYC,40.760255,-73.878322
4701 WHITE PLAINS ROAD NYC,40.9036634,-73.8504379
88 FULTON ST NYC,40.7091006,-74.0058365
34 PELL ST NYC,40.715119,-73.9985722
76 BAY STREET NYC,40.6401123,-74.0758954
6906 ROOSEVELT AVE NYC,40.746146,-73.895926
122 EAST    7 STREET NYC,40.7261836,-73.984269
600 VAN NEST AVE NYC,40.842373,-73.867716
441 AMSTERDAM AVENUE NYC,40.7845611,-73.9770526
1585 BROADWAY NYC,40.760386,-73.985678
2929 BROADWAY NYC,40.807124,-73.964973
20401 JAMAICA AVE NYC,40.7137897,-73.7560779
1268 MORRISON AVE NYC,40.8313091,-73.8749071
15802 ROCKAWAY BLVD NYC,40.6653776,-73.779082
9528 QUEENS BOULEVARD NYC,40.7302525,-73.8637536
939 2 AVENUE NYC,40.7548515,-73.9688863
1631 SHEEPSHEAD BAY RD NYC,40.5869751,-73.9523315
377 1ST AVE NYC,40.7364198,-73.9791866
2613 WEBSTER AVENUE NYC,40.8631833,-73.890009
11702 ROOSEVELT AVENUE NYC,40.7583154,-73.8339501
95 WATER ST NYC,40.7048384,-74.007442
5106 NORTHERN BOULEVARD NYC,40.7523183,-73.9094151
