DBN,School Name,Rigorous Instruction Rating,Rigorous Instruction - Element Score,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How effective is the teaching and learning?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive Responses on School Survey,Rigorous Instruction - Percent Positive Responses on School Survey - City Average,Rigorous Instruction - Borough Positive Responses,Percentage of students who say that they learn a lot from feedback on their work,Percentage of students who say that they learn a lot from feedback on their work - City Average,Percentage of students who know what their teacher wants them to learn in class,Percentage of students who know what their teacher wants them to learn in class - City Average,Percentage of teachers who say that students build on each others' ideas during class discussions,Percentage of teachers who say that students build on each others' ideas during class discussions - City Average,Collaborative Teachers Rating,Collaborative Teachers - Element Score,Quality Review - How well do teachers work with each other?,Collaborative Teachers - Percent Positive Responses on School Survey,Collaborative Teachers - Percent Positive Responses on School Survey - City Average,Collaborative Teachers - Borough Positive Responses,Percentage of teachers who say that they work together to design instructional programs,Percentage of teachers who say that they work together to design instructional programs - City Average,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school - City Average,Percentage of teachers who say that they feel responsible that all students learn,Percentage of teachers who say that they feel responsible that all students learn - City Average,Supportive Environment Rating,Supportive Environment - Element Score,Quality Review - How clearly are high expectations communicated to students and staff?,Supportive Environment - Percent Positive Responses on School Survey,Supportive Environment - Percent Positive Responses on School Survey - City Average,Supportive Environment - Borough Positive Responses,"Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria","Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria - City Average",Percentage of students who say that teachers notice when they are upset or having emotional difficulty,Percentage of students who say that teachers notice when they are upset or having emotional difficulty - City Average,Percentage of students who say that this school supports students in navigating the post-secondary process,Percentage of students who say that this school supports students in navigating the post-secondary process - City Average,Metric City Rating - Least Restrictive Environment,Percentage of Enrollment - Least Restrictive Environment,Population Percentage of Range - Least Restrictive Environment,Metric Value - Least Restrictive Environment,Approaching Target For 2015 - Least Restrictive Environment,Meeting Target For 2015 - Least Restrictive Environment,Exceeding Target For 2015 - Least Restrictive Environment,Metric Score - Least Restrictive Environment,Metric Value - Percentage of Students with 90%+ Attendance,Effective School Leadership Rating,Effective School Leadership - Element Score,Effective School Leadership - Percent Positive Responses on School Survey,Effective School Leadership - Percent Positive Responses on School Survey - City Average,Effective School Leadership - Borough Positive Responses,Percentage of teachers who say that the principal communicates a clear vision for this school,Percentage of teachers who say that the principal communicates a clear vision for this school - City Average,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels - City Average,Percentage of parents who feel that the principal works to create a sense of community in the school,Percentage of parents who feel that the principal works to create a sense of community in the school - City Average,Strong Family-Community Ties Rating,Strong Family-Community Ties - Element Score,Strong Family-Community Ties Overall - Positive Responses,Strong Family-Community Ties - Percent Positive Responses on School Survey - City Average,Strong Family-Community Ties - Borough Positive Responses,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn - City Average,Percentage of parents who feel that teachers try to understand families' problems and concerns,Percentage of parents who feel that teachers try to understand families' problems and concerns - City Average,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs - City Average,Trust Rating,Trust - Element Score,Trust - Percent Positive Responses on School Survey,Trust - Percent Positive Responses on School Survey - City Average,Trust - Borough Positive Responses,Percentage of teachers who say they trust the principal,Percentage of teachers who say they trust the principal - City Average,Percentage of teachers who say that they trust each other,Percentage of teachers who say that they trust each other - City Average,Percentage of parents who say that school staff work hard to build trusting relationships with them,Percentage of parents who say that school staff work hard to build trusting relationships with them - City Average,Percentage of students who say that teachers treat them with respect,Percentage of students who say that teachers treat them with respect - City Average,Student Survey Response Rate,Teacher Survey Response Rate,Parent Survey Response Rate,Quality Review - Dates Of Review,Quality Review - Principal at Time of Review
13K419,"Science Skills Center High School for Science, Tec",Approaching Target,2.88,Proficient,Developing,Proficient,0.84,0.85,0.86,0.73,0.84,0.85,0.9,0.9,0.78,Meeting Target,3.36,Developing,0.84,0.86,0.87,1,0.91,0.88,0.85,0.9,0.89,Approaching Target,2.72,Proficient,0.74,0.83,0.82,0.76,0.84,0.52,0.71,0.63,0.82,Exceeding Target,0.15,0.508,0.87,0.268,0.473,0.682,4.6,0.732,Meeting Target,3.2,0.79,0.82,0.82,0.84,0.86,0.9,0.82,0.92,0.89,Meeting Target,3.52,0.78,0.75,0.77,0.93,0.88,0.94,0.9,1,0.91,Approaching Target,2.92,0.84,0.89,0.89,0.69,0.82,0.84,0.87,0.94,0.91,0.7,0.86,0.83,0.89,0.14,"October 28-29, 2013",Dahlia Mcgregor
08X348,Schuylerville Preparatory High School,N/A,NA,Proficient,Developing,Developing,0.91,0.85,0.84,0.9,0.84,0.92,0.9,0.85,0.78,N/A,NA,Proficient,0.95,0.86,0.85,0.93,0.91,0.93,0.85,1,0.89,N/A,NA,Developing,0.87,0.83,0.82,0.85,0.84,0.79,0.71,0.94,0.82,Exceeding Target,0.198,0.671,0.97,0.268,0.473,0.682,4.91,0.652,N/A,NA,0.95,0.82,0.81,0.92,0.86,0.86,0.82,0.98,0.89,N/A,NA,0.76,0.75,0.76,0.87,0.88,0.9,0.9,0.93,0.91,N/A,NA,0.96,0.89,0.88,1,0.82,0.93,0.87,0.93,0.91,0.93,0.86,0.9,1,0.62,42095,Roberto Ossorio
02M413,School of the Future High School,Exceeding Target,4,Well Developed,Proficient,Well Developed,0.88,0.86,0.86,0.84,0.84,0.95,0.91,0.89,0.81,Exceeding Target,4.72,Well Developed,0.96,0.87,0.87,1,0.89,0.92,0.85,1,0.87,Exceeding Target,4.16,Well Developed,0.88,0.83,0.84,0.94,0.85,0.71,0.72,0.88,0.82,Not Meeting Target,0.129,0.437,0.13,0.268,0.473,0.682,1.47,0.836,Exceeding Target,4.12,0.91,0.82,0.82,0.97,0.87,0.93,0.79,0.95,0.9,Meeting Target,3,0.76,0.77,0.76,0.85,0.88,0.9,0.9,0.97,0.94,Meeting Target,3.8,0.92,0.89,0.89,0.86,0.84,0.96,0.87,0.91,0.9,0.89,0.84,0.9,0.59,0.4,41989,Stacy Goldstein
08X559,School for Tourism and Hospitality,N/A,NA,Proficient,Developing,Proficient,0.87,0.85,0.84,0.78,0.84,0.9,0.9,0.73,0.78,N/A,NA,Proficient,0.83,0.86,0.85,0.82,0.91,0.82,0.85,0.73,0.89,N/A,NA,Proficient,0.77,0.83,0.82,0.85,0.84,0.62,0.71,0.8,0.82,Exceeding Target,0.188,0.637,0.91,0.268,0.473,0.682,4.72,0.511,N/A,NA,0.81,0.82,0.81,1,0.86,0.73,0.82,0.89,0.89,N/A,NA,0.8,0.75,0.76,0.92,0.88,0.91,0.9,0.73,0.91,N/A,NA,0.91,0.89,0.88,1,0.82,1,0.87,0.92,0.91,0.75,0.86,0.81,0.52,0.23,41991,Brian Condon
14K477,School for Legal Studies,Approaching Target,2.64,Proficient,Developing,Developing,0.84,0.85,0.86,0.88,0.84,0.91,0.9,0.66,0.78,Approaching Target,2.88,Proficient,0.89,0.86,0.87,0.89,0.91,0.94,0.85,0.94,0.89,Meeting Target,3,Developing,0.81,0.83,0.82,0.76,0.84,0.77,0.71,0.83,0.82,Exceeding Target,0.171,0.58,1.05,0.268,0.473,0.682,4.99,0.435,Meeting Target,3.2,0.82,0.82,0.82,0.91,0.86,0.86,0.82,0.87,0.89,Approaching Target,2.68,0.71,0.75,0.77,0.89,0.88,0.9,0.9,0.94,0.91,Meeting Target,3.44,0.9,0.89,0.89,0.86,0.82,0.97,0.87,0.92,0.91,0.87,0.86,0.73,0.95,0.19,42069,Rosemary Vega
15K497,School for International Studies,Meeting Target,3.76,Well Developed,Proficient,Well Developed,0.83,0.86,0.86,0.74,0.84,0.83,0.91,0.94,0.81,Exceeding Target,4.16,Proficient,0.85,0.87,0.87,0.84,0.89,0.79,0.85,0.94,0.87,Approaching Target,2.8,Well Developed,0.73,0.83,0.82,0.65,0.85,0.67,0.72,0.66,0.82,Approaching Target,0.13,0.441,0.41,0.268,0.473,0.682,2.71,0.636,Meeting Target,3.08,0.79,0.82,0.82,1,0.87,0.71,0.79,0.89,0.9,Approaching Target,2.16,0.71,0.77,0.77,0.74,0.88,0.88,0.9,0.94,0.94,Approaching Target,2.12,0.8,0.89,0.89,0.63,0.84,0.87,0.87,0.83,0.9,0.73,0.84,0.52,0.8,0.22,42136,Jillian Juman
17K531,"School for Human Rights, The",Meeting Target,3.84,Proficient,Proficient,Proficient,0.97,0.86,0.86,0.89,0.84,0.96,0.91,0.96,0.81,Exceeding Target,4.12,Proficient,0.99,0.87,0.87,0.96,0.89,1,0.85,1,0.87,Meeting Target,3.8,Proficient,0.86,0.83,0.82,0.86,0.85,0.77,0.72,0.84,0.82,Exceeding Target,0.134,0.454,0.69,0.268,0.473,0.682,4.03,0.765,Exceeding Target,4.44,0.95,0.82,0.82,1,0.87,1,0.79,0.92,0.9,Meeting Target,3.52,0.8,0.77,0.77,0.87,0.88,0.87,0.9,1,0.94,Exceeding Target,4.16,0.94,0.89,0.89,1,0.84,1,0.87,0.87,0.9,0.87,0.84,0.98,1,0.57,41983,Michael Alexander
09X404,School for Excellence,Approaching Target,2.92,Developing,Developing,Proficient,0.91,0.85,0.84,0.84,0.84,0.86,0.9,0.93,0.78,Meeting Target,3.28,Proficient,0.84,0.86,0.85,0.82,0.91,0.81,0.85,0.78,0.89,Approaching Target,2.76,Proficient,0.79,0.83,0.82,0.82,0.84,0.71,0.71,0.74,0.82,Exceeding Target,0.23,0.78,0.92,0.268,0.473,0.682,4.74,0.361,Meeting Target,3.72,0.86,0.82,0.81,0.89,0.86,0.82,0.82,0.93,0.89,Meeting Target,3.08,0.74,0.75,0.76,0.96,0.88,0.99,0.9,0.79,0.91,Meeting Target,3.56,0.89,0.89,0.88,0.86,0.82,0.74,0.87,0.96,0.91,0.84,0.86,0.77,0.93,0.56,42081,Carmen Bardeguez-Brown
17K533,School for Democracy and  Leadership,Approaching Target,2.6,Proficient,Developing,Developing,0.84,0.86,0.86,0.84,0.84,0.88,0.91,0.74,0.81,Approaching Target,2.72,Well Developed,0.72,0.87,0.87,0.9,0.89,0.68,0.85,0.67,0.87,Meeting Target,3.28,Proficient,0.77,0.83,0.82,0.81,0.85,0.68,0.72,0.75,0.82,Meeting Target,0.136,0.461,0.6,0.268,0.473,0.682,3.61,0.457,Approaching Target,2.72,0.76,0.82,0.82,0.79,0.87,0.44,0.79,0.88,0.9,Approaching Target,2.32,0.72,0.77,0.77,0.86,0.88,0.81,0.9,0.8,0.94,Approaching Target,2.88,0.85,0.89,0.89,0.75,0.84,0.84,0.87,0.84,0.9,0.74,0.84,0.82,0.72,0.51,"April 9-10, 2014",James Olearchik
27Q323,Scholars' Academy,Exceeding Target,4.64,Well Developed,Well Developed,Well Developed,0.93,0.86,0.87,0.88,0.84,0.94,0.91,0.98,0.81,Exceeding Target,4.76,Well Developed,0.96,0.87,0.87,1,0.89,0.98,0.85,1,0.87,Exceeding Target,4.28,Well Developed,0.92,0.83,0.84,0.96,0.85,0.76,0.72,0.94,0.82,Exceeding Target,0.014,0.047,1.14,0.268,0.473,0.682,4.99,0.869,Exceeding Target,4.4,0.93,0.82,0.82,1,0.87,1,0.79,0.96,0.9,Meeting Target,3.52,0.79,0.77,0.74,0.95,0.88,0.96,0.9,1,0.94,Exceeding Target,4.44,0.95,0.89,0.89,0.95,0.84,0.97,0.87,0.95,0.9,0.92,0.84,0.94,0.98,0.69,42011,Brian Oconnell
07X655,Samuel Gompers Career and Technical Education High,N/A,NA,N/A,N/A,N/A,0.82,0.85,0.84,0.82,0.84,0.89,0.9,NA,0.78,N/A,NA,N/A,0.86,0.86,0.85,NA,0.91,NA,0.85,NA,0.89,N/A,NA,N/A,0.74,0.83,0.82,0.94,0.84,0.79,0.71,0.84,0.82,Exceeding Target,0.231,0.783,1.06,0.268,0.473,0.682,4.99,0.161,N/A,NA,0.73,0.82,0.81,NA,0.86,NA,0.82,0.8,0.89,N/A,NA,0.84,0.75,0.76,0.8,0.88,0.9,0.9,NA,0.91,N/A,NA,0.88,0.89,0.88,NA,0.82,NA,0.87,1,0.91,0.91,0.86,0.66,0.23,0.17,NA,
27Q324,Rockaway Park High School for Environmental Sustai,Meeting Target,3.56,Well Developed,Proficient,Proficient,0.83,0.85,0.87,0.83,0.84,0.92,0.9,0.68,0.78,Meeting Target,3.44,Well Developed,0.87,0.86,0.87,0.96,0.91,0.96,0.85,0.88,0.89,Meeting Target,3.24,Proficient,0.79,0.83,0.84,0.78,0.84,0.71,0.71,0.8,0.82,Exceeding Target,0.188,0.637,0.87,0.268,0.473,0.682,4.59,0.399,Meeting Target,3.48,0.84,0.82,0.82,0.92,0.86,0.85,0.82,0.89,0.89,Meeting Target,3.36,0.77,0.75,0.74,0.93,0.88,0.95,0.9,0.92,0.91,Meeting Target,3.64,0.9,0.89,0.89,0.88,0.82,0.81,0.87,0.96,0.91,0.88,0.86,0.75,0.93,0.18,42123,Jennifer Connolly
27Q351,Rockaway Collegiate High School,Approaching Target,2.96,Proficient,Proficient,Proficient,0.77,0.85,0.87,0.75,0.84,0.81,0.9,0.67,0.78,Approaching Target,2.96,Proficient,0.78,0.86,0.87,0.78,0.91,0.78,0.85,0.72,0.89,Meeting Target,3,Proficient,0.77,0.83,0.84,0.66,0.84,0.64,0.71,0.78,0.82,Meeting Target,0.199,0.675,0.63,0.268,0.473,0.682,3.77,0.509,Approaching Target,2.4,0.73,0.82,0.82,0.72,0.86,0.78,0.82,0.84,0.89,Approaching Target,2.56,0.72,0.75,0.74,0.85,0.88,0.81,0.9,0.89,0.91,Approaching Target,2.24,0.81,0.89,0.89,0.78,0.82,0.67,0.87,0.89,0.91,0.81,0.86,0.36,0.64,0.15,"February 11-12, 2014",Robert Young Jr.
27Q308,Robert H. Goddard High School of Communication Art,Meeting Target,3,Proficient,Developing,Proficient,0.86,0.85,0.87,0.83,0.84,0.93,0.9,0.81,0.78,Meeting Target,3.92,Proficient,0.95,0.86,0.87,1,0.91,1,0.85,0.94,0.89,Meeting Target,3.56,Proficient,0.87,0.83,0.84,0.92,0.84,0.7,0.71,0.9,0.82,Exceeding Target,0.136,0.461,0.73,0.268,0.473,0.682,4.16,0.726,Exceeding Target,4.2,0.92,0.82,0.82,1,0.86,0.88,0.82,0.92,0.89,Approaching Target,2.8,0.71,0.75,0.74,0.87,0.88,0.91,0.9,0.97,0.91,Exceeding Target,4.08,0.94,0.89,0.89,1,0.82,0.88,0.87,0.9,0.91,0.86,0.86,0.92,0.87,0.63,"January 7-8, 2014",Dr. Joseph J. Birgeles
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",Meeting Target,3.48,Proficient,Proficient,Proficient,0.91,0.86,0.87,0.83,0.84,0.89,0.91,0.94,0.81,Meeting Target,3.56,Proficient,0.9,0.87,0.87,0.88,0.89,0.79,0.85,0.91,0.87,Meeting Target,3.48,Proficient,0.87,0.83,0.84,0.94,0.85,0.69,0.72,0.83,0.82,Approaching Target,0.132,0.447,0.41,0.268,0.473,0.682,2.7,0.702,Meeting Target,3.48,0.86,0.82,0.82,0.97,0.87,0.88,0.79,0.8,0.9,Not Meeting Target,1.96,0.68,0.77,0.74,0.85,0.88,0.88,0.9,0.97,0.94,Meeting Target,3.6,0.91,0.89,0.89,0.94,0.84,0.94,0.87,0.85,0.9,0.91,0.84,0.86,0.94,0.35,42081,Stephania Vu
25Q670,Robert F. Kennedy Community High School,Meeting Target,3.96,Proficient,Well Developed,Well Developed,0.84,0.85,0.87,0.84,0.84,0.87,0.9,0.63,0.78,Meeting Target,3.64,Well Developed,0.9,0.86,0.87,0.88,0.91,0.85,0.85,0.81,0.89,Exceeding Target,4.08,Proficient,0.83,0.83,0.84,0.83,0.84,0.65,0.71,0.85,0.82,Exceeding Target,0.2,0.678,0.72,0.268,0.473,0.682,4.12,0.752,Meeting Target,3.96,0.89,0.82,0.82,0.95,0.86,0.85,0.82,0.93,0.89,Approaching Target,2.88,0.73,0.75,0.74,0.88,0.88,0.88,0.9,0.95,0.91,Meeting Target,3.8,0.92,0.89,0.89,0.95,0.82,0.95,0.87,0.91,0.91,0.85,0.86,0.83,0.98,0.35,"December 9-10, 2013",Beshir Abdellatif
10X141,Riverdale / Kingsbridge Academy (Middle School / H,Meeting Target,3.2,Proficient,Proficient,Proficient,0.84,0.86,0.84,0.81,0.84,0.92,0.91,0.74,0.81,Meeting Target,3.88,Well Developed,0.81,0.87,0.85,0.86,0.89,0.84,0.85,0.82,0.87,Meeting Target,3.68,Well Developed,0.82,0.83,0.82,0.8,0.85,0.61,0.72,0.75,0.82,Approaching Target,0.189,0.641,0.28,0.268,0.473,0.682,2.06,0.706,Approaching Target,2.84,0.75,0.82,0.81,0.86,0.87,0.74,0.79,0.93,0.9,Approaching Target,2.84,0.75,0.77,0.76,0.91,0.88,0.88,0.9,0.92,0.94,Meeting Target,3.04,0.86,0.89,0.88,0.75,0.84,0.87,0.87,0.9,0.9,0.84,0.84,0.86,0.85,0.18,41976,Lori O_™Mara
27Q475,Richmond Hill High School,Approaching Target,2.72,Proficient,Developing,Developing,0.86,0.85,0.87,0.82,0.84,0.91,0.9,0.84,0.78,Approaching Target,2.76,Proficient,0.75,0.86,0.87,0.74,0.91,0.62,0.85,0.8,0.89,Meeting Target,3.12,Proficient,0.79,0.83,0.84,0.76,0.84,0.6,0.71,0.78,0.82,Meeting Target,0.148,0.502,0.57,0.268,0.473,0.682,3.45,0.581,Not Meeting Target,1.32,0.62,0.82,0.82,0.66,0.86,0.58,0.82,0.78,0.89,Not Meeting Target,1.88,0.66,0.75,0.74,0.8,0.88,0.86,0.9,0.75,0.91,Approaching Target,2,0.8,0.89,0.89,0.63,0.82,0.82,0.87,0.81,0.91,0.82,0.86,0.63,0.53,0.24,42143,Neil Ganesh
02M580,Richard R. Green High School of Teaching,Approaching Target,2.96,Proficient,Proficient,Developing,0.86,0.85,0.86,0.78,0.84,0.85,0.9,0.83,0.78,Meeting Target,3.6,Proficient,0.9,0.86,0.87,1,0.91,0.97,0.85,0.83,0.89,Meeting Target,3.12,Proficient,0.79,0.83,0.84,0.84,0.84,0.68,0.71,0.78,0.82,Exceeding Target,0.194,0.658,0.68,0.268,0.473,0.682,4,0.573,Meeting Target,3.6,0.87,0.82,0.82,0.86,0.86,0.89,0.82,0.84,0.89,Approaching Target,2.6,0.71,0.75,0.76,0.83,0.88,0.86,0.9,0.97,0.91,Meeting Target,3.56,0.9,0.89,0.89,0.89,0.82,0.89,0.87,0.89,0.91,0.86,0.86,0.67,0.88,0.16,42026,Nigel Pugh
02M531,Repertory Company High School for Theatre Arts,Exceeding Target,4.68,Well Developed,Well Developed,Well Developed,0.92,0.85,0.86,0.9,0.84,0.94,0.9,1,0.78,Exceeding Target,4.76,Well Developed,0.95,0.86,0.87,0.93,0.91,1,0.85,0.93,0.89,Meeting Target,3.96,Well Developed,0.9,0.83,0.84,0.98,0.84,0.8,0.71,0.9,0.82,Approaching Target,0.11,0.373,0.41,0.268,0.473,0.682,2.68,0.737,Exceeding Target,4.52,0.95,0.82,0.82,1,0.86,1,0.82,0.94,0.89,Meeting Target,3.04,0.73,0.75,0.76,0.94,0.88,0.93,0.9,1,0.91,Exceeding Target,4.08,0.94,0.89,0.89,0.86,0.82,0.93,0.87,0.94,0.91,0.92,0.86,0.83,1,0.6,42069,Manuel Urena
08X293,Renaissance High School for Musical Theater & Tech,Meeting Target,3.88,Well Developed,Proficient,Well Developed,0.82,0.85,0.84,0.84,0.84,0.93,0.9,0.75,0.78,Exceeding Target,4.52,Well Developed,0.93,0.86,0.85,0.96,0.91,0.96,0.85,0.96,0.89,Meeting Target,3.64,Well Developed,0.84,0.83,0.82,0.84,0.84,0.72,0.71,0.85,0.82,Exceeding Target,0.25,0.847,0.69,0.268,0.473,0.682,4.01,0.504,Exceeding Target,4.2,0.92,0.82,0.81,1,0.86,0.96,0.82,0.92,0.89,Approaching Target,2.4,0.68,0.75,0.76,0.84,0.88,0.91,0.9,0.92,0.91,Meeting Target,3.88,0.93,0.89,0.88,1,0.82,0.96,0.87,0.89,0.91,0.91,0.86,0.72,0.89,0.31,42116,Maria Herrera
84Q705,Renaissance Charter School,Meeting Target,3.33,N/A,N/A,N/A,0.89,0.87,0.87,0.72,0.84,0.83,0.91,0.88,0.82,Meeting Target,3.5,N/A,0.88,0.88,0.87,0.81,0.91,0.83,0.89,0.91,0.93,Meeting Target,3.58,N/A,0.81,0.83,0.84,0.85,0.88,0.61,0.71,0.69,0.8,Approaching Target,0.065,0.22,0.43,0.268,0.473,0.682,2.79,0.884,Meeting Target,3.08,0.81,0.83,0.82,0.74,0.89,0.76,0.81,0.93,0.92,Meeting Target,3.32,0.86,0.85,0.74,0.94,0.92,0.95,0.93,0.98,0.96,Meeting Target,3.2,0.87,0.89,0.89,0.81,0.86,0.8,0.91,0.94,0.94,0.8,0.8,0.98,0.9,0.62,NA,
84M433,Renaissance Charter High School for Innovation,Approaching Target,2.24,N/A,N/A,N/A,0.73,0.85,0.86,0.88,0.84,0.92,0.9,0.51,0.78,Meeting Target,3,N/A,0.8,0.86,0.87,0.9,0.91,0.86,0.85,0.71,0.89,Meeting Target,3.29,N/A,0.82,0.83,0.84,0.86,0.84,0.79,0.71,0.85,0.82,Exceeding Target,0.273,0.925,0.78,0.268,0.473,0.682,4.3,0.454,Meeting Target,3.04,0.8,0.82,0.82,0.88,0.86,0.79,0.82,0.88,0.89,Approaching Target,2.92,0.73,0.75,0.76,0.88,0.88,0.89,0.9,0.9,0.91,Meeting Target,3.24,0.89,0.89,0.89,0.85,0.82,0.78,0.87,0.91,0.91,0.88,0.86,0.87,0.98,0.63,NA,
31R600,Ralph R. McKee Career and Technical Education High,Approaching Target,2.52,Proficient,Developing,Developing,0.82,0.85,0.86,0.74,0.84,0.86,0.9,0.71,0.78,Meeting Target,3,Well Developed,0.79,0.86,0.88,0.88,0.91,0.72,0.85,0.67,0.89,Meeting Target,3.6,Proficient,0.78,0.83,0.83,0.84,0.84,0.62,0.71,0.84,0.82,Approaching Target,0.26,0.881,0.4,0.268,0.473,0.682,2.65,0.64,Approaching Target,2.96,0.79,0.82,0.84,0.86,0.86,0.84,0.82,0.86,0.89,Not Meeting Target,1.96,0.65,0.75,0.71,0.84,0.88,0.9,0.9,0.88,0.91,Approaching Target,2.6,0.84,0.89,0.89,0.7,0.82,0.79,0.87,0.9,0.91,0.77,0.86,0.9,1,0.4,42136,Sharon Henry
21K344,Rachel Carson High School for Coastal Studies,Approaching Target,2.92,Proficient,Developing,Proficient,0.84,0.85,0.86,0.82,0.84,0.91,0.9,0.8,0.78,Meeting Target,3.48,Proficient,0.88,0.86,0.87,0.9,0.91,0.97,0.85,0.77,0.89,Meeting Target,3.04,Proficient,0.83,0.83,0.82,0.86,0.84,0.78,0.71,0.81,0.82,Meeting Target,0.161,0.546,0.5,0.268,0.473,0.682,3.13,0.564,Meeting Target,3.44,0.83,0.82,0.82,0.81,0.86,0.87,0.82,0.95,0.89,Meeting Target,3,0.74,0.75,0.77,0.95,0.88,0.95,0.9,0.87,0.91,Exceeding Target,4.04,0.93,0.89,0.89,0.94,0.82,0.87,0.87,0.95,0.91,0.89,0.86,0.93,0.86,0.51,December 3-4 2013,Edward Wilensky
02M422,Quest to Learn,Approaching Target,2.84,Proficient,Proficient,Developing,0.83,0.86,0.86,0.81,0.84,0.9,0.91,0.77,0.81,Meeting Target,3.04,Proficient,0.79,0.87,0.87,0.87,0.89,0.73,0.85,0.82,0.87,Meeting Target,3.2,Proficient,0.82,0.83,0.84,0.76,0.85,0.7,0.72,0.72,0.82,Not Meeting Target,0.283,0.959,0.24,0.268,0.473,0.682,1.89,0.663,Approaching Target,2.68,0.74,0.82,0.82,0.66,0.87,0.58,0.79,0.94,0.9,Meeting Target,3.32,0.8,0.77,0.76,0.82,0.88,0.92,0.9,0.86,0.94,Approaching Target,2.92,0.86,0.89,0.89,0.79,0.84,0.79,0.87,0.89,0.9,0.86,0.84,0.85,0.8,0.49,42018,Jennifer Rygalski
24Q600,Queens Vocational and Technical High School,Meeting Target,3.48,Proficient,Proficient,Proficient,0.89,0.85,0.87,0.81,0.84,0.9,0.9,0.82,0.78,Exceeding Target,4.44,Well Developed,0.9,0.86,0.87,0.94,0.91,0.9,0.85,0.85,0.89,Meeting Target,3.84,Well Developed,0.82,0.83,0.84,0.83,0.84,0.61,0.71,0.8,0.82,Approaching Target,0.142,0.481,0.41,0.268,0.473,0.682,2.68,0.772,Meeting Target,3.48,0.84,0.82,0.82,0.95,0.86,0.85,0.82,0.87,0.89,Approaching Target,2.64,0.71,0.75,0.74,0.85,0.88,0.89,0.9,0.95,0.91,Meeting Target,3.6,0.91,0.89,0.89,0.93,0.82,0.89,0.87,0.89,0.91,0.87,0.86,0.88,0.86,0.19,42093,Melissa Burg
25Q252,"Queens School of Inquiry, The",Meeting Target,3.08,Well Developed,Proficient,Developing,0.81,0.86,0.87,0.83,0.84,0.93,0.91,0.76,0.81,Approaching Target,2.8,Well Developed,0.87,0.87,0.87,0.93,0.89,0.91,0.85,0.87,0.87,Meeting Target,3.88,Developing,0.85,0.83,0.84,0.89,0.85,0.68,0.72,0.84,0.82,Not Meeting Target,0.114,0.386,0.23,0.268,0.473,0.682,1.85,0.825,Meeting Target,3.28,0.82,0.82,0.82,0.85,0.87,0.85,0.79,0.9,0.9,Approaching Target,2.64,0.73,0.77,0.74,0.9,0.88,0.89,0.9,0.96,0.94,Meeting Target,3.4,0.89,0.89,0.89,0.85,0.84,0.89,0.87,0.91,0.9,0.9,0.84,0.97,1,0.47,"April 8-9, 2014",Meredith Inbal
29Q248,Queens Preparatory Academy,N/A,NA,Proficient,Developing,Developing,0.9,0.85,0.87,0.8,0.84,0.89,0.9,1,0.78,N/A,NA,Proficient,0.87,0.86,0.87,0.86,0.91,0.86,0.85,1,0.89,Meeting Target,3.04,Proficient,0.74,0.83,0.84,0.72,0.84,0.56,0.71,0.74,0.82,Meeting Target,0.13,0.441,0.64,0.268,0.473,0.682,3.8,0.655,N/A,NA,0.8,0.82,0.82,1,0.86,0.86,0.82,0.77,0.89,N/A,NA,0.68,0.75,0.74,0.7,0.88,0.77,0.9,0.86,0.91,N/A,NA,0.81,0.89,0.89,0.71,0.82,1,0.87,0.76,0.91,0.76,0.86,0.74,0.26,0.26,42019,Tashon Haywood
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,Meeting Target,3.72,Proficient,Proficient,Well Developed,0.87,0.85,0.87,0.83,0.84,0.93,0.9,0.85,0.78,Exceeding Target,4.32,Well Developed,0.88,0.86,0.87,0.95,0.91,0.83,0.85,0.91,0.89,Meeting Target,3.88,Well Developed,0.85,0.83,0.84,0.93,0.84,0.69,0.71,0.87,0.82,Meeting Target,0.162,0.549,0.63,0.268,0.473,0.682,3.76,0.739,Meeting Target,3.76,0.86,0.82,0.82,0.93,0.86,0.88,0.82,0.95,0.89,Approaching Target,2.88,0.73,0.75,0.74,0.93,0.88,0.91,0.9,0.96,0.91,Meeting Target,3.6,0.9,0.89,0.89,0.76,0.82,0.79,0.87,0.94,0.91,0.9,0.86,0.73,0.91,0.25,41968,Gregory Dutton
